,1,2,3,4,5,6,7,8,9,10,11,12
0.37,64.33044113,275995165,196293925.5,135769490.5,99558290.18,78401684.02,63959909.35,52681829.29,45043417.59,38935141.87,34006620.21,30102409.51
0.375,64.62501004,287855823.8,200446987.2,138395153.2,100512892.7,78831997.45,63754232.35,53068951.18,45366078.3,39196501.91,34054927.72,30178581.55
0.38,67.77549014,292316238.2,202755461.5,139449241.5,101444405.3,78966910.93,64095197.82,53392489.88,45386545.24,39470311.14,34132905.79,30205632.84
0.385,69.8506469,299003007.4,204684404.3,140893382.3,102302373.5,79801547.38,64556118.04,53847263.03,45497375.64,39421175.37,34266381.79,29939593.12
0.39,72.25425749,300766402.5,208236668.8,143194913.7,103317633.6,80375038.92,64879893.45,53838379.19,45648188.96,39358934.07,34203212.13,30124611.58
0.395,74.1095313,307430138.6,212815183.3,145532537.8,105053535,81073040.04,65713872.66,53967501.87,45841962.93,39615109.25,34444998.07,30216918.35
0.4,75.46320797,319686966.6,215898496.7,147819057.1,105556228,81624461.89,66228988.3,53961309.88,45984655.63,39561633.22,34476459.27,30292151.41
0.405,79.19575859,334138305.6,220684992.1,149023926.2,106918711.4,82542416.7,66583044.33,54520218.98,46180274.41,39606350.07,34717380.21,30423472.29
0.41,79.24718393,340836085.7,225504027.5,151928549.9,109181672.2,83242171.63,67086057.68,54598802.45,46325840.59,40048405.74,34831541.56,30405916.42
0.415,82.07882002,346706436.7,228682480.5,154260361.4,110791794.1,84506827.97,68041569.42,55082812.32,46861898.75,40362752.49,34948705.61,30778630.76
0.42,83.97957171,354452971.4,229114338.9,156683116.9,112278013.2,85973412.72,68604317.96,55636988.9,47097848.14,40599742.98,35624458.92,31013998.41
0.425,86.32699986,359481948.7,234735568.8,158155195.6,113327705.4,87293356.38,69145095.7,56256849.98,47669584.88,40826074.25,35779945.41,31042575.18
0.43,89.42930672,371911840.4,234844609.1,160289084.2,115206347.1,87986675.81,69950708.2,56841204.1,48005289.86,41258495.82,35815210.15,31318381.34
0.435,89.98882092,376095700.9,240598479.5,162266360.1,117261801.9,89085162.69,70941430.82,57203020.47,48593296.89,41583095.83,36525698.54,31683870.57
0.44,90.51865469,384219169,245033568.2,163963764.8,119344778.7,90772632.38,71872719.28,58052761.92,49238993.79,41834330.85,36832102.98,32068230.58
0.445,92.54306977,389559167.6,248902992.7,165658873.6,120536529.6,91123806.45,72713448.25,58286857.13,49929475.65,42660532.55,37215154,32478001.12
0.45,93.09811963,399367876.3,253716210.1,168116994.8,122365964.3,92035046,73352697.06,59348123.75,50495019.86,42882505.06,37338455.01,32672929.75
0.455,95.96565901,416919698,256936554,170718691,124386691.9,93091252.89,74666443.49,60156465.62,51163313.11,43803706.92,38006804.97,33274688.59
0.46,97.45852681,423219317.5,258792737.8,171537402.2,126334792.2,94150079.53,75257141.39,60785179.11,51379378.29,44080520.76,38557016.58,33725509.45
0.465,101.810175,431658830.2,262203892.7,174359753.8,127515529.7,95828137.89,76382549.49,61161260.71,52191375.77,44728076.29,38708411.55,33819427.73
0.47,102.4686665,433134278.7,265974949.3,176264808.7,129347636.7,96885773.97,76846096.82,61589404.74,52408263.6,45161369.87,39095195.93,33864845.44
0.475,100.9857151,438156244.3,271373452.1,180162483.5,130225089.9,98200915.94,77994436.69,62548157.19,52833539.94,44961813.99,39174372.08,34230985.1
0.48,106.0236154,457999842.1,274785636.3,182711163.4,132478176.7,99042425.92,78430429.24,63050279.87,53526834.76,45661369.16,39704570.9,34798095.1
0.485,108.0029178,469252778.5,277013082.1,184857602.2,133811813.6,99814495.45,79042092.33,63863749.4,53690390.48,46328182.76,39925442.99,34967038.8
0.49,111.7226185,477081102,281064169.1,186163096.9,134803295.1,100704490.9,80379464.2,64392036.64,54221948.16,46633407.47,40184893.29,35232416.07
0.495,111.2592855,483351405.7,286799413,189147174.3,135738841.4,102359192.8,80736805.51,64956834.05,55146937.56,46933798.36,40529167.47,35641938.37
0.5,110.8590898,481299264.2,292362256.5,191710246.6,138661440.7,102897414.5,81335170.27,65710743.02,55438849.05,47509722.65,41280431.71,35741942.96
0.505,114.3782964,491705147.2,294643867.3,193914630.8,140388723.5,104494980.9,81890339.66,66202121.64,55825305.29,48002296.23,41452664.8,36085836.58
0.51,117.5747872,499279454,297724299.6,197079325.5,142178913.6,105688749.4,82827765.94,66783346.31,56692431.22,48475805.85,41685759.66,36449546.11
