,1,2,3,4,5,6,7,8,9,10,11,12
0.55,13.04052588,4.326036619,3.851317606,3.587414465,3.427966014,3.297975633,3.184733825,3.112003737,3.039985122,3.000614273,2.959917557,2.917065547
0.555,13.18490362,4.33292018,3.858648109,3.593536756,3.430968104,3.302626378,3.189055778,3.115634446,3.045551977,3.002408416,2.963264904,2.920802569
0.56,13.26113985,4.337914498,3.866433969,3.597504616,3.434698169,3.307036854,3.192165304,3.119935486,3.048417031,3.006334623,2.967441557,2.923695249
0.565,13.3384647,4.342728569,3.874258475,3.605297507,3.439668339,3.310527606,3.198197088,3.122055773,3.051965537,3.009439216,2.969655238,2.926660923
0.57,13.42815731,4.349700816,3.879173981,3.612293684,3.444121355,3.312970791,3.201742695,3.126173102,3.055041245,3.012275962,2.969848822,2.928373648
0.575,13.5277717,4.355518758,3.884281709,3.617938934,3.447732232,3.317034993,3.204910005,3.129282499,3.057911131,3.01439647,2.97396038,2.932935852
0.58,13.63939754,4.36157128,3.889329116,3.620794354,3.451575867,3.321517496,3.208547457,3.132810212,3.062158818,3.01758342,2.97637354,2.935168816
0.585,13.79708327,4.36522981,3.895407375,3.626460243,3.456020889,3.325061846,3.21324207,3.134996191,3.067108943,3.020670403,2.979156716,2.937759996
0.59,13.89586662,4.37241792,3.90381259,3.630688175,3.459619799,3.32810316,3.217228447,3.138470932,3.069419551,3.023059009,2.982755996,2.940411759
0.595,13.97242328,4.377141842,3.91101633,3.636087973,3.463452583,3.330738764,3.219939477,3.140667811,3.071348161,3.024878271,2.987798948,2.94404386
0.6,14.08750157,4.382983762,3.915613345,3.637619559,3.468171662,3.33357605,3.222889811,3.144465442,3.073672135,3.028326713,2.991252652,2.946623358
0.605,14.18592799,4.393042999,3.921430126,3.64317899,3.472297388,3.33643714,3.225254437,3.147113383,3.07723052,3.030203204,2.994020692,2.948689328
0.61,14.29589552,4.398124743,3.925555333,3.646181741,3.476313544,3.340113033,3.227950488,3.151152903,3.080400531,3.033619895,2.995972556,2.951712189
0.615,14.42018573,4.403959482,3.92822537,3.651930342,3.478803939,3.343797652,3.230724267,3.154835786,3.084248628,3.036164141,2.999438056,2.954888433
0.62,14.53470954,4.411221709,3.93472575,3.658591283,3.482119932,3.347823569,3.233067894,3.156612799,3.088402031,3.039360696,3.001990913,2.956031321
0.625,14.64066254,4.416376947,3.938393326,3.664079477,3.486747748,3.352573259,3.237299552,3.160200699,3.092675198,3.040516178,3.004101484,2.95801025
0.63,14.76497512,4.414847198,3.942219624,3.670098983,3.490310913,3.355057937,3.240575142,3.162590732,3.095511678,3.04300174,3.00787426,2.959915316
0.635,14.85735801,4.42362568,3.947208989,3.675245153,3.491706681,3.356744417,3.243750871,3.165462867,3.09800362,3.045264176,3.009639913,2.960752193
0.64,14.96647887,4.428490526,3.95262951,3.677236931,3.495777884,3.357318748,3.247303908,3.169333845,3.098939575,3.047727354,3.011229894,2.962640708
0.645,15.07962231,4.435715471,3.956564292,3.681143091,3.499580875,3.361918179,3.249138275,3.171649611,3.102275146,3.050728259,3.01360515,2.964988725
0.65,15.20403904,4.44189642,3.960353034,3.684233367,3.504261169,3.36591748,3.250170386,3.174726031,3.105281442,3.054147343,3.015970937,2.96798905
0.655,15.3392025,4.446922252,3.966030789,3.689185136,3.507634091,3.36958151,3.253881707,3.177576964,3.109185537,3.056864117,3.016717932,2.971022279
0.66,15.45562565,4.452884108,3.97110908,3.696077061,3.510133501,3.373408929,3.254510543,3.179816758,3.11115855,3.059016563,3.017663756,2.975002487
0.665,15.51150313,4.460396023,3.976887189,3.700880539,3.515120434,3.376804532,3.257653585,3.183508385,3.111985497,3.061976797,3.019757645,2.977456041
0.67,15.58817728,4.467790051,3.98158965,3.705008297,3.517774724,3.380768812,3.261966984,3.185893017,3.114962569,3.063338405,3.021418873,2.978531654
0.675,15.67056102,4.473948899,3.98633305,3.70949286,3.520358582,3.384865815,3.266085943,3.188999347,3.117575418,3.066561938,3.024336397,2.980645066
0.68,15.7677869,4.480793857,3.993566564,3.712812914,3.521854278,3.387767179,3.269791179,3.19146551,3.119975028,3.069785509,3.027158843,2.982625226
0.685,15.89126392,4.487182093,3.999057504,3.715371627,3.524913991,3.391587105,3.274297894,3.194978273,3.122749272,3.071193386,3.02779112,2.983816686
0.69,15.9756461,4.493940239,4.001798922,3.718835684,3.527033237,3.395951905,3.277364061,3.197642041,3.123704271,3.073371404,3.031319129,2.986933259
0.695,16.08616443,4.499276327,4.006536339,3.721094198,3.530651184,3.398982681,3.281028708,3.198632515,3.126353813,3.076100428,3.032746665,2.989384687
0.7,16.17168172,4.505650795,4.012494232,3.725776332,3.536349411,3.401730603,3.283612168,3.201773319,3.128643452,3.078676097,3.035577509,2.990560326
0.705,16.30363423,4.514839777,4.021004277,3.729816356,3.539777702,3.404028086,3.286978293,3.205469892,3.130298932,3.082594422,3.037654321,2.9928152
0.71,16.41896951,4.521789016,4.02328482,3.734995878,3.542424289,3.40725054,3.290008934,3.207176777,3.131665754,3.085729972,3.039522734,2.995558739
0.715,16.50592316,4.529163769,4.029528496,3.739840571,3.548460361,3.411702807,3.292822869,3.209847547,3.133636995,3.086654789,3.041638693,2.998445464
0.72,16.58277469,4.536040633,4.031801975,3.746181813,3.55204119,3.414840862,3.296667865,3.212504245,3.137501553,3.089198648,3.042688494,3.001098756
0.725,16.70774512,4.541157488,4.036026776,3.749891629,3.554992085,3.416757826,3.30063344,3.215929785,3.140402254,3.092472122,3.044296291,3.002732388
0.73,16.80778998,4.544432,4.039976534,3.752898359,3.558144971,3.419466464,3.302458614,3.218368976,3.143112846,3.09303496,3.046861375,3.004209582
0.735,16.90909145,4.548804803,4.044534144,3.756742249,3.562866101,3.423211723,3.3049953,3.22169372,3.145084372,3.095074635,3.048745425,3.005721874
0.74,17.0158232,4.556193063,4.049438885,3.760345007,3.565551055,3.42659782,3.308432002,3.224609005,3.147416037,3.096126458,3.050589478,3.006111452
0.745,17.13968816,4.561939915,4.051942581,3.764954718,3.568850212,3.42881825,3.31252363,3.229348544,3.150227116,3.098425172,3.053629981,3.007947418
0.75,17.24908142,4.565624011,4.055931146,3.76838576,3.572067984,3.430972766,3.314832892,3.232289694,3.151772349,3.09951857,3.055588385,3.009245081
0.755,17.31544911,4.573183625,4.05995253,3.772780777,3.574541892,3.434381914,3.316453413,3.233570789,3.154259371,3.10132167,3.056345985,3.012376782
0.76,17.39860186,4.579703851,4.063836407,3.775262619,3.576544128,3.437123442,3.319037476,3.236178655,3.15579637,3.103268708,3.058394629,3.01412595
0.765,17.4838632,4.583931753,4.067428916,3.779507432,3.578805011,3.439772769,3.321252398,3.238029448,3.156591169,3.104864048,3.061057267,3.015141328
0.77,17.62333328,4.587468516,4.072445695,3.782626745,3.583219532,3.442819965,3.324494287,3.24099029,3.158133468,3.108031575,3.063114218,3.016553482
0.775,17.71135775,4.592576242,4.076751642,3.784531171,3.586090048,3.445959647,3.327735346,3.242940487,3.161575387,3.109721186,3.065656405,3.018062499
0.78,17.83194739,4.598708042,4.079140345,3.785659644,3.588975914,3.448788493,3.329929867,3.245518039,3.163895906,3.111040555,3.06794103,3.018456828
0.785,17.96081026,4.604835112,4.082070659,3.787887416,3.592323137,3.451810619,3.333182081,3.247837087,3.16559955,3.113007162,3.070034495,3.020203592
0.79,18.08692093,4.610496349,4.087458754,3.791583164,3.59529818,3.45397707,3.333926117,3.249289052,3.168811814,3.113904617,3.072748883,3.021760083
0.795,18.1644628,4.615165427,4.091306813,3.793711328,3.599080542,3.455505362,3.335191183,3.251725273,3.17117691,3.115862221,3.074724007,3.022355683
0.8,18.23233514,4.621370008,4.095383007,3.795888948,3.601272086,3.459233692,3.337423191,3.25378296,3.173642554,3.118214897,3.076783111,3.025048481
0.805,18.34758795,4.625086188,4.099784084,3.7981103,3.604463434,3.4618621,3.339839113,3.255784421,3.175535151,3.120127101,3.07833472,3.027098078
0.81,18.47029998,4.629782662,4.103945012,3.80212077,3.607607303,3.464179229,3.34271093,3.258541614,3.177626824,3.122559084,3.079460532,3.029607395
0.815,18.54959316,4.635768939,4.108548699,3.806603233,3.611654027,3.467662426,3.345916493,3.260386399,3.180291421,3.124124608,3.081374708,3.031268633
0.82,18.64322734,4.642430324,4.112099212,3.807454494,3.614776872,3.470741883,3.349150742,3.262160432,3.182861938,3.125757046,3.082707755,3.033242256
0.825,18.72896353,4.645667908,4.114385272,3.810029996,3.61713563,3.471826865,3.351183693,3.263777369,3.184815397,3.126508136,3.08470055,3.033950387
0.83,18.83921835,4.649702999,4.117364247,3.813722659,3.619599009,3.474621832,3.354227837,3.266563188,3.186520986,3.127674064,3.08713144,3.035967271
0.835,18.97286862,4.652131688,4.123814811,3.817784335,3.622637534,3.477801851,3.356635033,3.269337989,3.188861747,3.130598816,3.088155545,3.037437849
0.84,19.1119304,4.658973224,4.130607133,3.822072574,3.625742702,3.480948222,3.359915015,3.271234102,3.190044833,3.132570439,3.090257958,3.038528345
0.845,19.18407412,4.667387325,4.136846384,3.825808705,3.628660556,3.483928447,3.361930039,3.272716314,3.192283593,3.134879119,3.092432273,3.039600201
0.85,19.30997241,4.671863479,4.141845154,3.828008299,3.631660257,3.486793681,3.364722866,3.274569252,3.194529694,3.137537558,3.093711677,3.041540932
0.855,19.40178178,4.676594446,4.146300286,3.830647853,3.634644389,3.487995194,3.367304264,3.276305615,3.196849565,3.140137886,3.094957134,3.043167646
0.86,19.50103703,4.680721247,4.14882282,3.835421197,3.63770847,3.490906487,3.368961354,3.277788829,3.199167448,3.14243855,3.095841926,3.044297727
0.865,19.62523841,4.684958182,4.15107388,3.83680358,3.639833782,3.49244846,3.37096319,3.28106078,3.201897812,3.144624575,3.097377368,3.046379876
0.87,19.75509287,4.688453242,4.154057574,3.840909658,3.642423915,3.494397768,3.372496935,3.283429322,3.203309764,3.146258462,3.098841961,3.047956129
0.875,19.87700075,4.693243682,4.157853976,3.846160561,3.645873769,3.497291779,3.375094781,3.28518779,3.204631085,3.148158396,3.101314806,3.049280469
0.88,20.02145259,4.699460271,4.161964175,3.846689205,3.648144759,3.499753041,3.377565694,3.287558147,3.206483802,3.149012354,3.103081214,3.051801213
0.885,20.11905014,4.705443101,4.164356357,3.847900675,3.649965507,3.501641141,3.379802364,3.28927872,3.207917524,3.149536735,3.104925298,3.05375951
0.89,20.20059005,4.712730632,4.166543913,3.851166354,3.653777408,3.503798734,3.382312942,3.291579863,3.209578824,3.152057298,3.107174823,3.054613714
0.895,20.27295782,4.717728905,4.173755153,3.853576187,3.655411488,3.506196981,3.384549161,3.293467046,3.210804109,3.152673494,3.10898284,3.055736916
0.9,20.35210904,4.722634183,4.177157024,3.855790417,3.658184998,3.509322891,3.38677775,3.295216485,3.212757776,3.154013463,3.110145582,3.057925521
0.905,20.46078051,4.72916271,4.181274503,3.857871516,3.660534711,3.51177545,3.388467462,3.297463481,3.215549905,3.155869846,3.111493622,3.059821982
0.91,20.60009253,4.733225846,4.185784801,3.861377435,3.662422751,3.514410371,3.390498935,3.298801987,3.217100682,3.158697297,3.112779471,3.060674906
